"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","DirTotal []"
10,7,152,0.6,148,0.241009802967221
10,7,152,0.6,150,0.211842552625007
10,7,152,0.6,152,0.229833158033257
10,7,152,0.6,154,0.268124146807854
10,7,152,0.6,156,0.264756928048045
10,7,152,0.6,158,0.270652705282271
10,7,152,0.6,160,0.342370215557158
10,7,152,0.6,162,0.410350508114494
10,7,152,0.6,164,0.380132426142273
10,7,152,0.6,166,0.33884947568473
10,7,152,0.6,168,0.422030108626672
10,7,152,0.6,170,0.583457178641916
10,7,152,0.6,172,0.657486181830798
10,7,152,0.6,174,0.5164947709177
10,7,152,0.6,176,0.433696554483937
10,7,152,0.6,178,0.370613436202821
10,7,152,0.6,180,0.22649486255751
10,10,152,0.6,0,0.885613767282107
10,10,152,0.6,2,0.943203070233219
10,10,152,0.6,4,0.615482505668908
10,10,152,0.6,6,0.593365399476325
10,10,152,0.6,8,0.523411593719755
10,10,152,0.6,10,0.538681128038503
10,10,152,0.6,12,0.54091064845948
10,10,152,0.6,14,0.432221760677711
10,10,152,0.6,16,0.392498770820704
10,10,152,0.6,18,0.379660748059867
10,10,152,0.6,20,0.290974666440028
10,10,152,0.6,22,0.263817881123811
10,10,152,0.6,24,0.251773612275655
10,10,152,0.6,26,0.244809717021911
10,10,152,0.6,28,0.257681327565904
10,10,152,0.6,30,0.214031569516067
10,10,152,0.6,32,0.153683306678147
10,10,152,0.6,34,0.132614087031222
10,10,152,0.6,36,0.117234258097952
10,10,152,0.6,38,0.12633871905442
10,10,152,0.6,40,0.139981194394262
10,10,152,0.6,42,0.125015351148727
10,10,152,0.6,44,0.113701491902776
10,10,152,0.6,46,0.155633965330459
10,10,152,0.6,48,0.139315303846675
10,10,152,0.6,50,0.120731089605252
10,10,152,0.6,52,0.143291261142713
10,10,152,0.6,54,0.151393519011335
10,10,152,0.6,56,0.145513695173198
10,10,152,0.6,58,0.161592453002569
10,10,152,0.6,60,0.162100182825483
10,10,152,0.6,62,0.171414640001547
10,10,152,0.6,64,0.174334867933762
10,10,152,0.6,66,0.16984569090083
10,10,152,0.6,68,0.182175790053568
10,10,152,0.6,70,0.157240876551761
10,10,152,0.6,72,0.105586635267035
10,10,152,0.6,74,0.294165915604616
10,10,152,0.6,76,0.567373613612872
10,10,152,0.6,78,0.482903746106635
10,10,152,0.6,80,0.58835418391763
10,10,152,0.6,82,1.05930298918118
10,10,152,0.6,84,1.32008119519172
10,10,152,0.6,86,2.87042344993053
10,10,152,0.6,88,6.72046998783247
10,10,152,0.6,90,9.07130382362842
10,10,152,0.6,92,6.72046998783245
10,10,152,0.6,94,2.87042344993049
10,10,152,0.6,96,1.3200811951917
10,10,152,0.6,98,1.05930298918119
10,10,152,0.6,100,0.588354183917635
10,10,152,0.6,102,0.482903746106631
10,10,152,0.6,104,0.567373613612861
10,10,152,0.6,106,0.294165915604608
10,10,152,0.6,108,0.105586635267034
10,10,152,0.6,110,0.157240876551759
10,10,152,0.6,112,0.182175790053571
10,10,152,0.6,114,0.169845690900829
10,10,152,0.6,116,0.174334867933758
10,10,152,0.6,118,0.171414640001549
10,10,152,0.6,120,0.162100182825483
10,10,152,0.6,122,0.16159245300257
10,10,152,0.6,124,0.1455136951732
10,10,152,0.6,126,0.151393519011334
10,10,152,0.6,128,0.143291261142709
10,10,152,0.6,130,0.120731089605251
10,10,152,0.6,132,0.139315303846674
10,10,152,0.6,134,0.155633965330459
10,10,152,0.6,136,0.113701491902776
10,10,152,0.6,138,0.125015351148726
10,10,152,0.6,140,0.139981194394265
10,10,152,0.6,142,0.126338719054421
10,10,152,0.6,144,0.117234258097954
10,10,152,0.6,146,0.132614087031223
10,10,152,0.6,148,0.153683306678147
10,10,152,0.6,150,0.214031569516068
10,10,152,0.6,152,0.257681327565903
10,10,152,0.6,154,0.244809717021912
10,10,152,0.6,156,0.251773612275651
10,10,152,0.6,158,0.263817881123805
10,10,152,0.6,160,0.290974666440025
10,10,152,0.6,162,0.379660748059864
10,10,152,0.6,164,0.392498770820705
10,10,152,0.6,166,0.432221760677709
10,10,152,0.6,168,0.540910648459475
10,10,152,0.6,170,0.538681128038498
10,10,152,0.6,172,0.523411593719749
10,10,152,0.6,174,0.593365399476322
10,10,152,0.6,176,0.615482505668907
10,10,152,0.6,178,0.943203070233217
10,10,152,0.6,180,0.885613767282106
10,5,154,0.6,0,0.389581501150344
10,5,154,0.6,2,0.478533493999632
10,5,154,0.6,4,0.505561949097414
10,5,154,0.6,6,0.455765008113844
10,5,154,0.6,8,0.44059886014143
10,5,154,0.6,10,0.496083426474093
10,5,154,0.6,12,0.514870748967541
10,5,154,0.6,14,0.446541355649352
10,5,154,0.6,16,0.365245275516781
10,5,154,0.6,18,0.328755274574436
10,5,154,0.6,20,0.329446661401976
10,5,154,0.6,22,0.338717894896241
10,5,154,0.6,24,0.326827468036889
10,5,154,0.6,26,0.290074728791257
10,5,154,0.6,28,0.263030271415291
10,5,154,0.6,30,0.271482602628932
10,5,154,0.6,32,0.298611622405335
10,5,154,0.6,34,0.310664600740677
10,5,154,0.6,36,0.290200504618836
10,5,154,0.6,38,0.248177399708691
10,5,154,0.6,40,0.214350031380583
10,5,154,0.6,42,0.207608084978227
10,5,154,0.6,44,0.21987577452015
10,5,154,0.6,46,0.230689033453713
10,5,154,0.6,48,0.226088473947638
10,5,154,0.6,50,0.209321134124651
10,5,154,0.6,52,0.201765975020095
10,5,154,0.6,54,0.217560448615889
10,5,154,0.6,56,0.237879856810448
10,5,154,0.6,58,0.234172849117502
10,5,154,0.6,60,0.208997418618407
10,5,154,0.6,62,0.193487318015879
10,5,154,0.6,64,0.216513431636399
10,5,154,0.6,66,0.283002475004617
10,5,154,0.6,68,0.360838750596436
10,5,154,0.6,70,0.387146407724817
10,5,154,0.6,72,0.319081645682388
10,5,154,0.6,74,0.199978847592417
10,5,154,0.6,76,0.17174922284565
10,5,154,0.6,78,0.413081808532947
10,5,154,0.6,80,1.0495066522401
10,5,154,0.6,82,2.0858148232178
10,5,154,0.6,84,3.37980508716802
10,5,154,0.6,86,4.6628480245074
10,5,154,0.6,88,5.61238451180409
10,5,154,0.6,90,5.96318790140044
10,5,154,0.6,92,5.61238451180409
10,5,154,0.6,94,4.66284802450737
10,5,154,0.6,96,3.379805087168
10,5,154,0.6,98,2.08581482321778
10,5,154,0.6,100,1.0495066522401
10,5,154,0.6,102,0.413081808532949
10,5,154,0.6,104,0.171749222845654
10,5,154,0.6,106,0.199978847592417
10,5,154,0.6,108,0.319081645682387
10,5,154,0.6,110,0.38714640772481
10,5,154,0.6,112,0.360838750596434
10,5,154,0.6,114,0.283002475004618
10,5,154,0.6,116,0.216513431636399
10,5,154,0.6,118,0.19348731801588
10,5,154,0.6,120,0.208997418618404
10,5,154,0.6,122,0.234172849117503
10,5,154,0.6,124,0.23787985681045
10,5,154,0.6,126,0.21756044861589
10,5,154,0.6,128,0.201765975020092
10,5,154,0.6,130,0.20932113412465
10,5,154,0.6,132,0.22608847394764
10,5,154,0.6,134,0.230689033453714
10,5,154,0.6,136,0.219875774520152
10,5,154,0.6,138,0.207608084978227
10,5,154,0.6,140,0.214350031380581
10,5,154,0.6,142,0.248177399708691
10,5,154,0.6,144,0.290200504618838
10,5,154,0.6,146,0.310664600740678
10,5,154,0.6,148,0.298611622405335
10,5,154,0.6,150,0.27148260262893
10,5,154,0.6,152,0.263030271415289
10,5,154,0.6,154,0.290074728791257
10,5,154,0.6,156,0.326827468036889
10,5,154,0.6,158,0.33871789489624
10,5,154,0.6,160,0.329446661401975
10,5,154,0.6,162,0.328755274574436
10,5,154,0.6,164,0.36524527551678
10,5,154,0.6,166,0.44654135564935
10,5,154,0.6,168,0.514870748967539
10,5,154,0.6,170,0.496083426474093
10,5,154,0.6,172,0.440598860141431
10,5,154,0.6,174,0.455765008113846
10,5,154,0.6,176,0.505561949097415
10,5,154,0.6,178,0.478533493999633
10,5,154,0.6,180,0.389581501150344
10,7,154,0.6,0,0.22649486255751
10,7,154,0.6,2,0.365667807216465
10,7,154,0.6,4,0.416895381002144
10,7,154,0.6,6,0.506013483542957
10,7,154,0.6,8,0.666304712458082
10,7,154,0.6,10,0.589843744669969
10,7,154,0.6,12,0.414468695306495
10,7,154,0.6,14,0.325639962200568
10,7,154,0.6,16,0.378549233478668
10,7,154,0.6,18,0.416171999764899
10,7,154,0.6,20,0.342629033978955
10,7,154,0.6,22,0.265846195810473
10,7,154,0.6,24,0.263635756100897
10,7,154,0.6,26,0.268126709089963
10,7,154,0.6,28,0.225511210958575
10,7,154,0.6,30,0.21016681121985
10,7,154,0.6,32,0.244353528153873
10,7,154,0.6,34,0.248932707837154
10,7,154,0.6,36,0.195012307377936
10,7,154,0.6,38,0.160530367153368
10,7,154,0.6,40,0.190087077056608
10,7,154,0.6,42,0.221836077432805
10,7,154,0.6,44,0.202800516633174
10,7,154,0.6,46,0.168538239267291
10,7,154,0.6,48,0.179931820228719
10,7,154,0.6,50,0.202364561557992
10,7,154,0.6,52,0.193279212153566
10,7,154,0.6,54,0.186788153741098
10,7,154,0.6,56,0.214180384043393
10,7,154,0.6,58,0.236267227831948
10,7,154,0.6,60,0.199615410144168
10,7,154,0.6,62,0.157378610495244
10,7,154,0.6,64,0.191885615867865
10,7,154,0.6,66,0.26931275737636
10,7,154,0.6,68,0.26793278527204
10,7,154,0.6,70,0.166791234594813
10,7,154,0.6,72,0.167928596209157
10,7,154,0.6,74,0.434613478321252
10,7,154,0.6,76,0.774792226657785
10,7,154,0.6,78,0.864770793230434
10,7,154,0.6,80,0.756697292011132
10,7,154,0.6,82,0.974711072767872
10,7,154,0.6,84,2.04690344192596
10,7,154,0.6,86,3.91158389670378
10,7,154,0.6,88,5.75811527958142
10,7,154,0.6,90,6.5344318794084
10,7,154,0.6,92,5.75811527958137
10,7,154,0.6,94,3.91158389670374
10,7,154,0.6,96,2.04690344192595
10,7,154,0.6,98,0.974711072767876
10,7,154,0.6,100,0.756697292011153
10,7,154,0.6,102,0.864770793230432
10,7,154,0.6,104,0.774792226657767
10,7,154,0.6,106,0.434613478321247
10,7,154,0.6,108,0.16792859620916
10,7,154,0.6,110,0.166791234594817
10,7,154,0.6,112,0.267932785272041
10,7,154,0.6,114,0.26931275737636
10,7,154,0.6,116,0.191885615867861
10,7,154,0.6,118,0.157378610495243
10,7,154,0.6,120,0.199615410144165
10,7,154,0.6,122,0.236267227831951
10,7,154,0.6,124,0.214180384043396
10,7,154,0.6,126,0.186788153741098
10,7,154,0.6,128,0.193279212153567
10,7,154,0.6,130,0.202364561557994
10,7,154,0.6,132,0.179931820228719
10,7,154,0.6,134,0.168538239267289
10,7,154,0.6,136,0.202800516633175
10,7,154,0.6,138,0.221836077432804
10,7,154,0.6,140,0.190087077056607
10,7,154,0.6,142,0.16053036715337
10,7,154,0.6,144,0.195012307377937
10,7,154,0.6,146,0.248932707837153
10,7,154,0.6,148,0.24435352815387
10,7,154,0.6,150,0.210166811219848
10,7,154,0.6,152,0.225511210958573
10,7,154,0.6,154,0.268126709089963
10,7,154,0.6,156,0.263635756100897
10,7,154,0.6,158,0.265846195810472
10,7,154,0.6,160,0.342629033978954
10,7,154,0.6,162,0.416171999764899
10,7,154,0.6,164,0.378549233478668
10,7,154,0.6,166,0.325639962200569
10,7,154,0.6,168,0.414468695306495
10,7,154,0.6,170,0.589843744669966
10,7,154,0.6,172,0.666304712458081
10,7,154,0.6,174,0.506013483542959
10,7,154,0.6,176,0.416895381002144
10,7,154,0.6,178,0.365667807216465
10,7,154,0.6,180,0.226494862557509
10,10,154,0.6,0,0.885613767282108
10,10,154,0.6,2,0.926162328997723
10,10,154,0.6,4,0.635034931196724
10,10,154,0.6,6,0.611336708384228
10,10,154,0.6,8,0.49373288345579
10,10,154,0.6,10,0.527121861706696
10,10,154,0.6,12,0.562918394790012
10,10,154,0.6,14,0.414922528831331
10,10,154,0.6,16,0.382476806321412
10,10,154,0.6,18,0.380311279639939
10,10,154,0.6,20,0.288541779434976
10,10,154,0.6,22,0.262232264778415
10,10,154,0.6,24,0.242688574115786
10,10,154,0.6,26,0.246418561807636
10,10,154,0.6,28,0.270623315926542
10,10,154,0.6,30,0.204564208350765
10,10,154,0.6,32,0.146131059222118
10,10,154,0.6,34,0.134686859875849
10,10,154,0.6,36,0.118886915944502
10,10,154,0.6,38,0.135531442056581
10,10,154,0.6,40,0.147756294489286
10,10,154,0.6,42,0.116868015852885
10,10,154,0.6,44,0.118143154134266
10,10,154,0.6,46,0.162560668966569
10,10,154,0.6,48,0.143934285902054
10,10,154,0.6,50,0.151712549072671
10,10,154,0.6,52,0.158411538608702
10,10,154,0.6,54,0.151736996231161
10,10,154,0.6,56,0.157544228745217
10,10,154,0.6,58,0.16600359016761
10,10,154,0.6,60,0.166720074471784
10,10,154,0.6,62,0.182775028890309
10,10,154,0.6,64,0.151566494885643
10,10,154,0.6,66,0.146656460681776
10,10,154,0.6,68,0.184626607020295
10,10,154,0.6,70,0.172887922352485
10,10,154,0.6,72,0.140420943154542
10,10,154,0.6,74,0.367610878727275
10,10,154,0.6,76,0.606985841088908
10,10,154,0.6,78,0.550912005994658
10,10,154,0.6,80,0.69081449937214
10,10,154,0.6,82,1.02304054709165
10,10,154,0.6,84,1.28347238182043
10,10,154,0.6,86,2.65030471847619
10,10,154,0.6,88,5.64166802050186
10,10,154,0.6,90,7.40462935302625
10,10,154,0.6,92,5.64166802050189
10,10,154,0.6,94,2.65030471847617
10,10,154,0.6,96,1.28347238182042
10,10,154,0.6,98,1.02304054709164
10,10,154,0.6,100,0.690814499372129
10,10,154,0.6,102,0.550912005994665
10,10,154,0.6,104,0.606985841088892
10,10,154,0.6,106,0.367610878727272
10,10,154,0.6,108,0.140420943154543
10,10,154,0.6,110,0.172887922352476
10,10,154,0.6,112,0.184626607020291
10,10,154,0.6,114,0.146656460681776
10,10,154,0.6,116,0.151566494885644
10,10,154,0.6,118,0.182775028890311
10,10,154,0.6,120,0.166720074471786
10,10,154,0.6,122,0.16600359016761
10,10,154,0.6,124,0.157544228745216
10,10,154,0.6,126,0.151736996231159
10,10,154,0.6,128,0.158411538608703
10,10,154,0.6,130,0.15171254907267
10,10,154,0.6,132,0.143934285902054
10,10,154,0.6,134,0.162560668966571
10,10,154,0.6,136,0.118143154134264
10,10,154,0.6,138,0.116868015852884
10,10,154,0.6,140,0.147756294489284
10,10,154,0.6,142,0.135531442056581
10,10,154,0.6,144,0.118886915944503
10,10,154,0.6,146,0.134686859875849
10,10,154,0.6,148,0.14613105922212
10,10,154,0.6,150,0.204564208350766
10,10,154,0.6,152,0.270623315926543
10,10,154,0.6,154,0.246418561807637
10,10,154,0.6,156,0.242688574115787
10,10,154,0.6,158,0.262232264778411
10,10,154,0.6,160,0.288541779434971
10,10,154,0.6,162,0.380311279639938
10,10,154,0.6,164,0.382476806321415
10,10,154,0.6,166,0.414922528831328
10,10,154,0.6,168,0.562918394790009
10,10,154,0.6,170,0.527121861706694
10,10,154,0.6,172,0.493732883455789
10,10,154,0.6,174,0.611336708384226
10,10,154,0.6,176,0.635034931196724
10,10,154,0.6,178,0.926162328997719
10,10,154,0.6,180,0.885613767282108
10,5,156,0.6,0,0.389581501150344
10,5,156,0.6,2,0.470795479727819
10,5,156,0.6,4,0.489629198128978
10,5,156,0.6,6,0.437242351228761
10,5,156,0.6,8,0.43116404538667
10,5,156,0.6,10,0.50116889798029
10,5,156,0.6,12,0.524625122736247
10,5,156,0.6,14,0.448992523164034
10,5,156,0.6,16,0.359270212633002
10,5,156,0.6,18,0.319660059526077
10,5,156,0.6,20,0.322162539476676
10,5,156,0.6,22,0.335147878417122
10,5,156,0.6,24,0.325062154676357
10,5,156,0.6,26,0.287416829091577
10,5,156,0.6,28,0.259077049170491
10,5,156,0.6,30,0.267793400883644
10,5,156,0.6,32,0.297188481535018
10,5,156,0.6,34,0.311444487165985
10,5,156,0.6,36,0.290117506864119
10,5,156,0.6,38,0.245563471493196
10,5,156,0.6,40,0.211615731951217
10,5,156,0.6,42,0.206988514454787
10,5,156,0.6,44,0.219544411316673
10,5,156,0.6,46,0.225811368283987
10,5,156,0.6,48,0.213864206768261
10,5,156,0.6,50,0.195132528053041
10,5,156,0.6,52,0.196014490724822
10,5,156,0.6,54,0.222790917043425
10,5,156,0.6,56,0.246018325219482
10,5,156,0.6,58,0.23756305614838
10,5,156,0.6,60,0.20572310956629
10,5,156,0.6,62,0.184082072607794
10,5,156,0.6,64,0.202801572943339
10,5,156,0.6,66,0.26587221729076
10,5,156,0.6,68,0.335261997273339
10,5,156,0.6,70,0.346435430619529
10,5,156,0.6,72,0.267825583414257
10,5,156,0.6,74,0.156711804833758
10,5,156,0.6,76,0.153489393972471
10,5,156,0.6,78,0.4148593704233
10,5,156,0.6,80,1.03375985748798
10,5,156,0.6,82,1.98797088066712
10,5,156,0.6,84,3.13198455176639
10,5,156,0.6,86,4.23056929009346
10,5,156,0.6,88,5.02526454013907
10,5,156,0.6,90,5.31537748056973
10,5,156,0.6,92,5.02526454013908
10,5,156,0.6,94,4.23056929009349
10,5,156,0.6,96,3.13198455176639
10,5,156,0.6,98,1.98797088066711
10,5,156,0.6,100,1.03375985748798
10,5,156,0.6,102,0.4148593704233
10,5,156,0.6,104,0.153489393972473
10,5,156,0.6,106,0.15671180483376
10,5,156,0.6,108,0.26782558341425
10,5,156,0.6,110,0.346435430619526
10,5,156,0.6,112,0.335261997273338
10,5,156,0.6,114,0.265872217290761
10,5,156,0.6,116,0.202801572943339
10,5,156,0.6,118,0.184082072607794
10,5,156,0.6,120,0.205723109566288
10,5,156,0.6,122,0.237563056148382
10,5,156,0.6,124,0.246018325219483
10,5,156,0.6,126,0.222790917043424
10,5,156,0.6,128,0.19601449072482
10,5,156,0.6,130,0.195132528053042
10,5,156,0.6,132,0.213864206768262
10,5,156,0.6,134,0.225811368283987
10,5,156,0.6,136,0.219544411316674
10,5,156,0.6,138,0.206988514454787
10,5,156,0.6,140,0.211615731951215
10,5,156,0.6,142,0.245563471493197
10,5,156,0.6,144,0.290117506864121
10,5,156,0.6,146,0.311444487165986
10,5,156,0.6,148,0.297188481535019
10,5,156,0.6,150,0.267793400883643
10,5,156,0.6,152,0.25907704917049
10,5,156,0.6,154,0.287416829091576
10,5,156,0.6,156,0.325062154676355
10,5,156,0.6,158,0.335147878417121
10,5,156,0.6,160,0.322162539476674
10,5,156,0.6,162,0.319660059526078
10,5,156,0.6,164,0.359270212633003
10,5,156,0.6,166,0.448992523164034
10,5,156,0.6,168,0.524625122736248
10,5,156,0.6,170,0.50116889798029
10,5,156,0.6,172,0.431164045386671
10,5,156,0.6,174,0.43724235122876
10,5,156,0.6,176,0.489629198128979
10,5,156,0.6,178,0.47079547972782
10,5,156,0.6,180,0.389581501150344
10,7,156,0.6,0,0.22649486255751
10,7,156,0.6,2,0.36126667215377
10,7,156,0.6,4,0.401632490408765
10,7,156,0.6,6,0.495602870824226
10,7,156,0.6,8,0.672378072037527
10,7,156,0.6,10,0.593545559048517
10,7,156,0.6,12,0.407525420582454
10,7,156,0.6,14,0.314701780339274
10,7,156,0.6,16,0.37794998658612
10,7,156,0.6,18,0.421231874767037
10,7,156,0.6,20,0.341353576376673
10,7,156,0.6,22,0.260206941833093
10,7,156,0.6,24,0.262078675619134
10,7,156,0.6,26,0.26892893176222
10,7,156,0.6,28,0.223586362722398
10,7,156,0.6,30,0.207862149288251
10,7,156,0.6,32,0.243339836419422
10,7,156,0.6,34,0.24243553899178
10,7,156,0.6,36,0.182331626063159
10,7,156,0.6,38,0.152132789086546
10,7,156,0.6,40,0.192664318673832
10,7,156,0.6,42,0.234663171531162
10,7,156,0.6,44,0.210601599434829
10,7,156,0.6,46,0.171307340822466
10,7,156,0.6,48,0.186378411986078
10,7,156,0.6,50,0.202188515027666
10,7,156,0.6,52,0.184688888696645
10,7,156,0.6,54,0.177922262235088
10,7,156,0.6,56,0.213094534718425
10,7,156,0.6,58,0.232853010615063
10,7,156,0.6,60,0.178005858586802
10,7,156,0.6,62,0.123581236257727
10,7,156,0.6,64,0.17604380628947
10,7,156,0.6,66,0.285971551103758
10,7,156,0.6,68,0.275758681239638
10,7,156,0.6,70,0.141790328114861
10,7,156,0.6,72,0.137520351151751
10,7,156,0.6,74,0.392689312219146
10,7,156,0.6,76,0.69626481965128
10,7,156,0.6,78,0.790866585668819
10,7,156,0.6,80,0.764964416362528
10,7,156,0.6,82,1.0738553473183
10,7,156,0.6,84,2.11905657520176
10,7,156,0.6,86,3.77213127340089
10,7,156,0.6,88,5.32915686152493
10,7,156,0.6,90,5.96794066025745
10,7,156,0.6,92,5.3291568615249
10,7,156,0.6,94,3.77213127340088
10,7,156,0.6,96,2.11905657520177
10,7,156,0.6,98,1.0738553473183
10,7,156,0.6,100,0.764964416362541
10,7,156,0.6,102,0.790866585668813
10,7,156,0.6,104,0.696264819651258
10,7,156,0.6,106,0.39268931221914
10,7,156,0.6,108,0.137520351151748
10,7,156,0.6,110,0.14179032811486
10,7,156,0.6,112,0.275758681239638
10,7,156,0.6,114,0.285971551103758
10,7,156,0.6,116,0.176043806289467
10,7,156,0.6,118,0.123581236257727
10,7,156,0.6,120,0.178005858586797
10,7,156,0.6,122,0.232853010615065
10,7,156,0.6,124,0.213094534718425
10,7,156,0.6,126,0.177922262235087
10,7,156,0.6,128,0.184688888696643
10,7,156,0.6,130,0.202188515027666
10,7,156,0.6,132,0.186378411986076
10,7,156,0.6,134,0.171307340822466
10,7,156,0.6,136,0.210601599434831
10,7,156,0.6,138,0.234663171531163
10,7,156,0.6,140,0.192664318673833
10,7,156,0.6,142,0.152132789086547
10,7,156,0.6,144,0.182331626063158
10,7,156,0.6,146,0.242435538991778
10,7,156,0.6,148,0.24333983641942
10,7,156,0.6,150,0.207862149288251
10,7,156,0.6,152,0.223586362722397
10,7,156,0.6,154,0.268928931762222
10,7,156,0.6,156,0.262078675619134
10,7,156,0.6,158,0.260206941833092
10,7,156,0.6,160,0.34135357637667
10,7,156,0.6,162,0.421231874767037
10,7,156,0.6,164,0.37794998658612
10,7,156,0.6,166,0.314701780339275
10,7,156,0.6,168,0.407525420582454
10,7,156,0.6,170,0.593545559048515
10,7,156,0.6,172,0.672378072037526
10,7,156,0.6,174,0.495602870824229
10,7,156,0.6,176,0.401632490408764
10,7,156,0.6,178,0.361266672153769
10,7,156,0.6,180,0.226494862557509
10,10,156,0.6,0,0.885613767282108
10,10,156,0.6,2,0.908898538843823
10,10,156,0.6,4,0.652222584228368
10,10,156,0.6,6,0.628228940566964
10,10,156,0.6,8,0.465207721700902
10,10,156,0.6,10,0.515973677556816
10,10,156,0.6,12,0.583022445014041
10,10,156,0.6,14,0.397923741673427
10,10,156,0.6,16,0.370308584100551
